file_base,cluster,time_min,cytokine,TSNE1,TSNE2
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_30min.fcs,8,30,CD3,3.7490538879687,32.1506468400524
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_30min.fcs,14,30,CD3,3.73951050936324,32.2439335923907
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_30min.fcs,18,30,CD3,26.722531807322,-0.166579562076437
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_30min.fcs,20,30,CD3,2.82476335391056,-44.4804836957337
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,11,5,CD3,38.3958246123343,2.3480177572557
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,14,5,CD3,4.85342995519134,36.6357189525076
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,16,5,CD3,-12.2593265152079,36.7927476699781
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,12,5,CD3,18.9658848114859,25.5511629453727
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,19,5,CD3,18.8207112920675,25.5750661184182
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,6,5,CD3,-17.6641312653681,36.5082927531007
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,5,5,CD3,21.1488108707875,18.3271034415131
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,7,5,CD3,2.53118227825644,36.6994283858464
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,9,5,CD3,4.23671729665269,36.0645238167151
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,3,5,CD3,-18.7795463963683,29.9400866298036
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,15,5,CD3,4.56007084533197,35.848518312648
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,1,5,CD3,13.8497133455047,30.4860406144212
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,8,5,CD3,4.25911561470712,36.1015202656798
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,17,5,CD3,15.7491345479626,25.829233534762
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,10,5,CD3,-13.0275761590363,36.2914483127937
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,2,5,CD3,13.882133033064,30.6312329101704
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,18,5,CD3,26.9686926503042,-1.07311680791544
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,4,5,CD3,29.5979685492993,6.80642854574708
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,13,5,CD3,-12.910275890883,34.9439774415664
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_5min.fcs,20,5,CD3,0.821574852621222,-45.5860033192341
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,2,60,CD3,-27.4579205050441,0.855359937012884
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,19,60,CD3,-22.6160387111931,-1.64104285479113
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,7,60,CD3,-30.2564013440637,9.76664577900375
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,5,60,CD3,-28.7458176791866,1.87642449919903
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,17,60,CD3,-22.8685167536536,-0.874645762422914
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,12,60,CD3,-22.4968212725145,-1.59154286192641
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,14,60,CD3,-26.7195338254696,2.09264202492121
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,3,60,CD3,-32.7169201948574,12.250329610073
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,6,60,CD3,-29.9906757418055,11.3374498156299
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,8,60,CD3,-26.6618226550755,2.07438208836225
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,1,60,CD3,-27.4682594094372,0.948748282760801
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,20,60,CD3,2.91690665932978,-47.0850053831384
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,11,60,CD3,31.9265337755783,-3.62658024433518
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,15,60,CD3,-26.9195035819585,2.33647660975107
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,4,60,CD3,-15.7682895553405,2.10528585357175
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,9,60,CD3,-26.8049745899044,2.17195707677801
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,16,60,CD3,-29.9815420577687,9.91943574897317
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,10,60,CD3,-30.1063152086114,10.5260884574342
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,13,60,CD3,-30.3256164314367,9.37491492951597
Batch_1_20250917_pTCR_cHCV_Sample4_P3_CD3.28_60min.fcs,18,60,CD3,23.8527038716598,-2.96808126854639
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,6,,UNSTIM,-19.3039288185087,32.3347196696087
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,5,,UNSTIM,21.2424718641707,19.4201284079495
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,9,,UNSTIM,-8.03847697841749,40.4112772193625
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,7,,UNSTIM,1.83772788103961,37.4703505525977
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,19,,UNSTIM,10.9602489624126,36.0182586934956
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,16,,UNSTIM,-17.3301543148309,32.9334641433093
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,12,,UNSTIM,10.9512430044577,36.0349623373555
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,15,,UNSTIM,-7.77689008247515,40.5677787406284
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,11,,UNSTIM,38.6521653871284,2.31073672814434
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,8,,UNSTIM,-7.9351512859788,40.438280183814
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,3,,UNSTIM,-16.9927789385651,29.4773110770024
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,14,,UNSTIM,-7.85334551579634,40.5184814385955
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,13,,UNSTIM,-16.7248629376421,32.9432080227692
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,2,,UNSTIM,10.735465724238,34.2086322403397
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,17,,UNSTIM,10.7463517936036,36.0011173843748
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,10,,UNSTIM,-17.1490651203898,32.8339501474667
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,1,,UNSTIM,10.6937383676717,34.2618818712818
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,4,,UNSTIM,29.4919175808984,6.85756910692929
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,18,,UNSTIM,27.1134216466923,0.270348221469146
Batch_1_20250917_pTCR_cHCV_Sample4_P3_unstim-2.fcs,20,,UNSTIM,-0.299083907547939,-47.1295157513818
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,12,0,CD3,3.95796199229327,16.1114007486717
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,9,0,CD3,-0.708036002554267,22.3872905594458
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,15,0,CD3,-1.63753054828654,22.5228273995781
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,11,0,CD3,40.9610623869188,-0.338861392375865
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,19,0,CD3,4.27524400665675,15.67772543353
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,10,0,CD3,-8.20991996772298,29.9923132548378
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,6,0,CD3,-10.4373494161953,28.8787825987641
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,3,0,CD3,-16.5524256691593,28.9186326084762
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,14,0,CD3,-4.02943112512489,22.7240505844123
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,7,0,CD3,-5.13776011447937,19.004837958532
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,5,0,CD3,11.6382500494434,9.58850909035911
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,2,0,CD3,11.0660544494879,14.4556495989219
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,16,0,CD3,-7.892951712516,24.5659937272547
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,1,0,CD3,11.0846746073804,13.4639456190588
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,4,0,CD3,25.8544327047306,7.03822525468406
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,17,0,CD3,4.02930955719241,21.1827652260552
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,18,0,CD3,26.5382507707202,-0.387396139705916
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,8,0,CD3,3.04304256755391,20.6185746978701
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,13,0,CD3,-11.5145332920566,29.9507624610355
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_0min.fcs,20,0,CD3,0.191790911583969,-46.8899682442745
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,11,10,CD3,40.736392513673,-0.669238212276792
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,5,10,CD3,11.6777597825877,9.67107389285455
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,16,10,CD3,-6.51564781366581,23.4813758238303
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,19,10,CD3,2.49461377242901,15.5133040082738
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,14,10,CD3,-3.34709639057826,21.7667947138955
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,3,10,CD3,-18.6911103580342,29.4041341489789
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,10,10,CD3,-12.9726855510641,26.2300238423786
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,1,10,CD3,11.8352669481333,12.7550272516845
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,7,10,CD3,-11.4723333508668,25.1664177765103
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,15,10,CD3,-3.36530360198099,21.9279996485041
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,9,10,CD3,-0.180148600752494,21.538707092651
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,4,10,CD3,18.4002868782119,-9.87954411096099
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,12,10,CD3,2.80878729363628,15.710451742716
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,6,10,CD3,-13.5767148329582,27.5184873171489
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,2,10,CD3,12.2230810514225,13.2718954144732
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,18,10,CD3,-4.28740333799425,-14.5502885730789
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,8,10,CD3,1.59810270954483,20.8025394026473
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,17,10,CD3,-0.857922081443764,19.8414891322852
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,13,10,CD3,-9.57566780087457,23.1669738872018
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_10min.fcs,20,10,CD3,-0.70078556009341,-45.1992147791997
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,3,15,CD3,-14.6969709886876,28.2013415068717
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,19,15,CD3,3.97695536912141,15.2041509506518
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,6,15,CD3,-10.6302382333645,28.0606344927609
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,7,15,CD3,-10.1377958902802,24.7302646459789
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,10,15,CD3,-7.8933044069693,29.0400734222921
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,16,15,CD3,-6.34083143469348,23.7702398789985
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,15,15,CD3,-1.54682828984425,21.3128628999731
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,12,15,CD3,3.42371545403484,15.8415122028358
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,2,15,CD3,12.9204117962205,13.288052890096
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,11,15,CD3,40.5422674340201,-0.867410627478706
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,4,15,CD3,26.1661795036593,6.99697374078723
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,20,15,CD3,0.383015935735184,-45.5311467870174
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,14,15,CD3,-3.64910496172135,22.02102586012
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,9,15,CD3,0.850131141753978,21.1196610931001
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,5,15,CD3,11.6126111889856,9.44452666382326
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,8,15,CD3,8.30274739563041,11.250955986643
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,1,15,CD3,24.368458324467,6.05180552266594
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,13,15,CD3,-10.0160118707378,23.7696918188641
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,17,15,CD3,14.3073189462296,26.1829959554979
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_15min.fcs,18,15,CD3,5.2215516142634,14.3882823873147
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,15,2,CD3,-3.44583959094262,22.350125909358
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,7,2,CD3,-9.7191862599711,24.5496714162849
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,3,2,CD3,-17.2530964097637,28.7255716515325
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,9,2,CD3,-2.28449185289656,21.8625971776257
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,4,2,CD3,25.7811317338407,6.88876863425778
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,19,2,CD3,3.00480665114301,15.9202481496449
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,11,2,CD3,40.9469303408112,-0.198633515363553
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,12,2,CD3,2.66613073726445,16.1328365479835
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,1,2,CD3,11.4131907981003,13.6344823633918
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,14,2,CD3,-5.90405104376714,24.7061241559632
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,8,2,CD3,3.11951124289503,20.6156307953068
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,6,2,CD3,-12.3855198324626,27.9221631764593
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,16,2,CD3,-8.13605181299016,24.625082262957
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,20,2,CD3,-0.612389026320108,-46.5208323872803
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,5,2,CD3,10.9985432665855,9.90617408937134
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,10,2,CD3,-8.3340651238686,29.2459872786947
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,13,2,CD3,-12.9026808971315,18.0701746021663
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,2,2,CD3,11.5882484347477,14.5450224167785
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,17,2,CD3,3.92191096065189,20.7018531413858
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_2min.fcs,18,2,CD3,9.3819083250183,-7.40889652655637
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,4,30,CD3,25.5464977518648,6.86210063270329
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,6,30,CD3,-12.6577189484204,26.1141966986288
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,12,30,CD3,2.07858882728037,15.8258664770158
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,7,30,CD3,-12.374989672341,25.5335290593547
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,14,30,CD3,-6.27454251362077,26.1891025302103
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,19,30,CD3,2.24705522441948,15.2582929608496
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,15,30,CD3,-6.06222243007626,25.9709755566713
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,3,30,CD3,-18.872471312801,29.4242627715988
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,11,30,CD3,10.3470075581121,15.3955884429365
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,9,30,CD3,-1.76591517646787,20.2178346867403
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,16,30,CD3,-6.40998372468258,26.252895217781
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,2,30,CD3,2.93722055850112,19.6684812759485
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,17,30,CD3,-0.407502651379683,22.1345728843591
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,5,30,CD3,10.692814562647,10.0669662461702
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,10,30,CD3,-13.1288009995175,26.267081517572
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,1,30,CD3,9.79420079280398,12.521058257833
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,20,30,CD3,-0.774137424680645,-46.0010572842944
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,18,30,CD3,26.440499776027,-0.42059068581705
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,8,30,CD3,7.86392253421527,11.7006199482899
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_30min.fcs,13,30,CD3,-14.3690489137677,25.8218177484665
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,8,5,CD3,-1.2367581238305,21.1814379797733
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,3,5,CD3,-15.3057597177193,28.4882526031574
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,2,5,CD3,11.7351810702302,13.9006606846735
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,7,5,CD3,-5.24286498470518,19.3268546394534
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,15,5,CD3,0.729143611514899,20.9978578534316
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,19,5,CD3,4.80872593737479,15.0727773029071
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,5,5,CD3,11.786234052181,9.65261572515942
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,6,5,CD3,-12.2503909484672,27.7970233344647
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,11,5,CD3,40.860940306631,-0.720691986917831
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,14,5,CD3,-0.468750061191387,21.1976929111823
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,12,5,CD3,4.18645942634179,15.7401512006474
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,18,5,CD3,27.0255138854462,0.577585361850324
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,10,5,CD3,-8.7556006507962,29.228611072094
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,16,5,CD3,-7.79935660094882,24.243859924539
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,4,5,CD3,21.4565717137992,-12.3670383538406
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,1,5,CD3,11.5858834682213,13.6469990985181
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,9,5,CD3,0.248892152895349,22.132648437485
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,17,5,CD3,9.4412415903169,11.5153289465836
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,13,5,CD3,-14.2423431815647,25.8803085808263
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_5min.fcs,20,5,CD3,-0.669565998301636,-46.4030268096712
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,3,60,CD3,-32.5372951715901,12.4803569734338
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,15,60,CD3,-26.9612596900717,5.04802230513673
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,6,60,CD3,-31.8619244079935,11.243752651961
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,2,60,CD3,-16.4980864760902,2.98463786277752
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,8,60,CD3,-16.4326539778522,2.81488473440893
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,7,60,CD3,-31.8964968485002,11.1876078430308
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,19,60,CD3,-21.1978563383814,-3.14492437142774
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,10,60,CD3,-31.1188893482975,10.8890873409185
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,13,60,CD3,-31.9870690104622,11.0903414355558
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,14,60,CD3,-26.7157828410629,6.48717362964804
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,9,60,CD3,-26.5734963461559,4.83059200412718
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,12,60,CD3,-21.2279548046651,-3.12984045068666
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,16,60,CD3,-28.4360377846471,6.81541522298647
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,18,60,CD3,25.643300986615,-0.13010869411392
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,11,60,CD3,-3.8172664052443,17.3559477765837
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,1,60,CD3,-16.4576496788968,2.99084936723693
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,4,60,CD3,3.77915896519443,-3.82313877458499
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,5,60,CD3,-25.6315183075643,5.51756394982776
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,20,60,CD3,-0.309691461927867,-45.9320969265095
Batch_1_20250917_pTCR_cHCV_Sample4_P4_CD3.28_60min.fcs,17,60,CD3,-26.0965766287668,1.54877114811425
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,11,,UNSTIM,41.024422949544,-0.213558341067379
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,3,,UNSTIM,-16.3311850138406,28.8689113897644
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,6,,UNSTIM,-10.2906297080292,29.0999222357352
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,7,,UNSTIM,-5.07151753645601,18.9011539985949
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,15,,UNSTIM,-1.0094143915887,22.9576669196778
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,19,,UNSTIM,4.72046294205979,15.8342018234338
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,2,,UNSTIM,11.1170884409998,14.7265703558925
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,5,,UNSTIM,11.7964644942114,9.48048485823139
Batch_1_20250917_pTCR_cHCV_Sample4_P4_unstim-2.fcs,16,,UNSTIM,-7.542591858622,24.4538942073563
